"ITTER107","Territorio","TIPO_DATO15","Tipo di indicatore demografico","SEXISTAT1","Sesso","ETA1","Età","STATCIV2","Stato civile","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"001244","San Giorgio Canavese","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",1314,"p","dato provvisorio"
"001244","San Giorgio Canavese","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",2567,"p","dato provvisorio"
"062058","San Giorgio del Sannio","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",4833,"p","dato provvisorio"
"062058","San Giorgio del Sannio","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",5215,"p","dato provvisorio"
"062058","San Giorgio del Sannio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",10048,"p","dato provvisorio"
"093038","San Giorgio della Richinvelda","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",2420,"p","dato provvisorio"
"093038","San Giorgio della Richinvelda","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",2218,"p","dato provvisorio"
"093038","San Giorgio della Richinvelda","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",4638,"p","dato provvisorio"
"028075","San Giorgio delle Pertiche","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",5071,"p","dato provvisorio"
"028075","San Giorgio delle Pertiche","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",5103,"p","dato provvisorio"
"028075","San Giorgio delle Pertiche","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",10174,"p","dato provvisorio"
"018136","San Giorgio di Lomellina","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",534,"p","dato provvisorio"
"018136","San Giorgio di Lomellina","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",521,"p","dato provvisorio"
"018136","San Giorgio di Lomellina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",1055,"p","dato provvisorio"
"020057","San Giorgio di Mantova","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",5875,"p","dato provvisorio"
"020057","San Giorgio di Mantova","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",5998,"p","dato provvisorio"
"020057","San Giorgio di Mantova","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",11873,"p","dato provvisorio"
"030100","San Giorgio di Nogaro","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",3642,"p","dato provvisorio"
"030100","San Giorgio di Nogaro","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",3766,"p","dato provvisorio"
"030100","San Giorgio di Nogaro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",7408,"p","dato provvisorio"
"037052","San Giorgio di Piano","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",4243,"p","dato provvisorio"
"037052","San Giorgio di Piano","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",4577,"p","dato provvisorio"
"037052","San Giorgio di Piano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",8820,"p","dato provvisorio"
"028076","San Giorgio in Bosco","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",3192,"p","dato provvisorio"
"028076","San Giorgio in Bosco","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",3165,"p","dato provvisorio"
"028076","San Giorgio in Bosco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",6357,"p","dato provvisorio"
"073024","San Giorgio Ionico","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",7257,"p","dato provvisorio"
"073024","San Giorgio Ionico","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",7732,"p","dato provvisorio"
"073024","San Giorgio Ionico","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",14989,"p","dato provvisorio"
"062059","San Giorgio La Molara","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",1487,"p","dato provvisorio"
"062059","San Giorgio La Molara","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",1459,"p","dato provvisorio"
"062059","San Giorgio La Molara","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",2946,"p","dato provvisorio"
"077025","San Giorgio Lucano","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",572,"p","dato provvisorio"
"077025","San Giorgio Lucano","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",556,"p","dato provvisorio"
"077025","San Giorgio Lucano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",1128,"p","dato provvisorio"
"006153","San Giorgio Monferrato","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",591,"p","dato provvisorio"
"006153","San Giorgio Monferrato","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",624,"p","dato provvisorio"
"006153","San Giorgio Monferrato","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",1215,"p","dato provvisorio"
"080071","San Giorgio Morgeto","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",1449,"p","dato provvisorio"
"080071","San Giorgio Morgeto","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",1581,"p","dato provvisorio"
"080071","San Giorgio Morgeto","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",3030,"p","dato provvisorio"
"033040","San Giorgio Piacentino","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",2750,"p","dato provvisorio"
"033040","San Giorgio Piacentino","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",2859,"p","dato provvisorio"
"033040","San Giorgio Piacentino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",5609,"p","dato provvisorio"
"005098","San Giorgio Scarampi","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",57,"p","dato provvisorio"
"005098","San Giorgio Scarampi","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",54,"p","dato provvisorio"
"005098","San Giorgio Scarampi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",111,"p","dato provvisorio"
"015194","San Giorgio su Legnano","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",3285,"p","dato provvisorio"
"015194","San Giorgio su Legnano","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",3432,"p","dato provvisorio"
"015194","San Giorgio su Legnano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",6717,"p","dato provvisorio"
"001245","San Giorio di Susa","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",467,"p","dato provvisorio"
"001245","San Giorio di Susa","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",500,"p","dato provvisorio"
"001245","San Giorio di Susa","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",967,"p","dato provvisorio"
"065119","San Giovanni a Piro","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",1867,"p","dato provvisorio"
"065119","San Giovanni a Piro","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",1892,"p","dato provvisorio"
"065119","San Giovanni a Piro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",3759,"p","dato provvisorio"
"030101","San Giovanni al Natisone","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",3094,"p","dato provvisorio"
"030101","San Giovanni al Natisone","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",3028,"p","dato provvisorio"
"030101","San Giovanni al Natisone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",6122,"p","dato provvisorio"
"016188","San Giovanni Bianco","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",2401,"p","dato provvisorio"
"016188","San Giovanni Bianco","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",2364,"p","dato provvisorio"
"016188","San Giovanni Bianco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",4765,"p","dato provvisorio"
"020058","San Giovanni del Dosso","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",605,"p","dato provvisorio"
"020058","San Giovanni del Dosso","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",612,"p","dato provvisorio"
"020058","San Giovanni del Dosso","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",1217,"p","dato provvisorio"
"080072","San Giovanni di Gerace","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",216,"p","dato provvisorio"
"080072","San Giovanni di Gerace","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",245,"p","dato provvisorio"
"080072","San Giovanni di Gerace","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",461,"p","dato provvisorio"
"084036","San Giovanni Gemini","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",3934,"p","dato provvisorio"
"084036","San Giovanni Gemini","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",3967,"p","dato provvisorio"
"084036","San Giovanni Gemini","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",7901,"p","dato provvisorio"
"023070","San Giovanni Ilarione","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",2594,"p","dato provvisorio"
"023070","San Giovanni Ilarione","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",2480,"p","dato provvisorio"
"023070","San Giovanni Ilarione","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",5074,"p","dato provvisorio"
"019090","San Giovanni in Croce","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",941,"p","dato provvisorio"
"019090","San Giovanni in Croce","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",985,"p","dato provvisorio"
"019090","San Giovanni in Croce","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",1926,"p","dato provvisorio"
"078119","San Giovanni in Fiore","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",8190,"p","dato provvisorio"
"078119","San Giovanni in Fiore","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",8662,"p","dato provvisorio"
"078119","San Giovanni in Fiore","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",16852,"p","dato provvisorio"
"070066","San Giovanni in Galdo","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",264,"p","dato provvisorio"
"070066","San Giovanni in Galdo","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",289,"p","dato provvisorio"
"070066","San Giovanni in Galdo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",553,"p","dato provvisorio"
"099017","San Giovanni in Marignano","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",4575,"p","dato provvisorio"
"099017","San Giovanni in Marignano","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",4877,"p","dato provvisorio"
"037053","San Giovanni in Persiceto","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",13731,"p","dato provvisorio"
"037053","San Giovanni in Persiceto","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",14561,"p","dato provvisorio"
"037053","San Giovanni in Persiceto","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",28292,"p","dato provvisorio"
"060064","San Giovanni Incarico","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",1639,"p","dato provvisorio"
"060064","San Giovanni Incarico","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",3280,"p","dato provvisorio"
"087041","San Giovanni la Punta","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",11241,"p","dato provvisorio"
"087041","San Giovanni la Punta","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",12321,"p","dato provvisorio"
"087041","San Giovanni la Punta","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",23562,"p","dato provvisorio"
"069080","San Giovanni Lipioni","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",78,"p","dato provvisorio"
"069080","San Giovanni Lipioni","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",151,"p","dato provvisorio"
"023071","San Giovanni Lupatoto","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",12412,"p","dato provvisorio"
"023071","San Giovanni Lupatoto","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",13020,"p","dato provvisorio"
"069081","San Giovanni Teatino","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",7050,"p","dato provvisorio"
